t,242,<-as.data.frame(lapply(c(,242,"), getValue))",,t,242
t,243,<-as.data.frame(lapply(c(,243,"), getValue))",,t,243
t,244,<-as.data.frame(lapply(c(,244,"), getValue))",,t,244
t,245,<-as.data.frame(lapply(c(,245,"), getValue))",,t,245
t,246,<-as.data.frame(lapply(c(,246,"), getValue))",,t,246
t,247,<-as.data.frame(lapply(c(,247,"), getValue))",,t,247
t,248,<-as.data.frame(lapply(c(,248,"), getValue))",,t,248
t,249,<-as.data.frame(lapply(c(,249,"), getValue))",,t,249
t,250,<-as.data.frame(lapply(c(,250,"), getValue))",,t,250
t,251,<-as.data.frame(lapply(c(,251,"), getValue))",,t,251
t,252,<-as.data.frame(lapply(c(,252,"), getValue))",,t,252
t,253,<-as.data.frame(lapply(c(,253,"), getValue))",,t,253
t,254,<-as.data.frame(lapply(c(,254,"), getValue))",,t,254
t,255,<-as.data.frame(lapply(c(,255,"), getValue))",,t,255
t,256,<-as.data.frame(lapply(c(,256,"), getValue))",,t,256
t,257,<-as.data.frame(lapply(c(,257,"), getValue))",,t,257
t,258,<-as.data.frame(lapply(c(,258,"), getValue))",,t,258
t,259,<-as.data.frame(lapply(c(,259,"), getValue))",,t,259
t,260,<-as.data.frame(lapply(c(,260,"), getValue))",,t,260
t,261,<-as.data.frame(lapply(c(,261,"), getValue))",,t,261
t,262,<-as.data.frame(lapply(c(,262,"), getValue))",,t,262
t,263,<-as.data.frame(lapply(c(,263,"), getValue))",,t,263
t,264,<-as.data.frame(lapply(c(,264,"), getValue))",,t,264
t,265,<-as.data.frame(lapply(c(,265,"), getValue))",,t,265
t,266,<-as.data.frame(lapply(c(,266,"), getValue))",,t,266
t,267,<-as.data.frame(lapply(c(,267,"), getValue))",,t,267
t,268,<-as.data.frame(lapply(c(,268,"), getValue))",,t,268
t,269,<-as.data.frame(lapply(c(,269,"), getValue))",,t,269
t,270,<-as.data.frame(lapply(c(,270,"), getValue))",,t,270
t,271,<-as.data.frame(lapply(c(,271,"), getValue))",,t,271
t,272,<-as.data.frame(lapply(c(,272,"), getValue))",,t,272
t,273,<-as.data.frame(lapply(c(,273,"), getValue))",,t,273
t,274,<-as.data.frame(lapply(c(,274,"), getValue))",,t,274
t,275,<-as.data.frame(lapply(c(,275,"), getValue))",,t,275
t,276,<-as.data.frame(lapply(c(,276,"), getValue))",,t,276
t,277,<-as.data.frame(lapply(c(,277,"), getValue))",,t,277
t,278,<-as.data.frame(lapply(c(,278,"), getValue))",,t,278
t,279,<-as.data.frame(lapply(c(,279,"), getValue))",,t,279
t,280,<-as.data.frame(lapply(c(,280,"), getValue))",,t,280
t,281,<-as.data.frame(lapply(c(,281,"), getValue))",,t,281
t,282,<-as.data.frame(lapply(c(,282,"), getValue))",,t,282
t,283,<-as.data.frame(lapply(c(,283,"), getValue))",,t,283
t,284,<-as.data.frame(lapply(c(,284,"), getValue))",,t,284
t,285,<-as.data.frame(lapply(c(,285,"), getValue))",,t,285
t,286,<-as.data.frame(lapply(c(,286,"), getValue))",,t,286
t,287,<-as.data.frame(lapply(c(,287,"), getValue))",,t,287
t,288,<-as.data.frame(lapply(c(,288,"), getValue))",,t,288
t,289,<-as.data.frame(lapply(c(,289,"), getValue))",,t,289
t,290,<-as.data.frame(lapply(c(,290,"), getValue))",,t,290
t,291,<-as.data.frame(lapply(c(,291,"), getValue))",,t,291
t,292,<-as.data.frame(lapply(c(,292,"), getValue))",,t,292
t,293,<-as.data.frame(lapply(c(,293,"), getValue))",,t,293
t,294,<-as.data.frame(lapply(c(,294,"), getValue))",,t,294
t,295,<-as.data.frame(lapply(c(,295,"), getValue))",,t,295
t,296,<-as.data.frame(lapply(c(,296,"), getValue))",,t,296
t,297,<-as.data.frame(lapply(c(,297,"), getValue))",,t,297
t,298,<-as.data.frame(lapply(c(,298,"), getValue))",,t,298
t,299,<-as.data.frame(lapply(c(,299,"), getValue))",,t,299
t,300,<-as.data.frame(lapply(c(,300,"), getValue))",,t,300
t,301,<-as.data.frame(lapply(c(,301,"), getValue))",,t,301
t,302,<-as.data.frame(lapply(c(,302,"), getValue))",,t,302
t,303,<-as.data.frame(lapply(c(,303,"), getValue))",,t,303
t,304,<-as.data.frame(lapply(c(,304,"), getValue))",,t,304
t,305,<-as.data.frame(lapply(c(,305,"), getValue))",,t,305
t,306,<-as.data.frame(lapply(c(,306,"), getValue))",,t,306
t,307,<-as.data.frame(lapply(c(,307,"), getValue))",,t,307
t,308,<-as.data.frame(lapply(c(,308,"), getValue))",,t,308
t,309,<-as.data.frame(lapply(c(,309,"), getValue))",,t,309
t,310,<-as.data.frame(lapply(c(,310,"), getValue))",,t,310
t,311,<-as.data.frame(lapply(c(,311,"), getValue))",,t,311
t,312,<-as.data.frame(lapply(c(,312,"), getValue))",,t,312
t,313,<-as.data.frame(lapply(c(,313,"), getValue))",,t,313
t,314,<-as.data.frame(lapply(c(,314,"), getValue))",,t,314
t,315,<-as.data.frame(lapply(c(,315,"), getValue))",,t,315
t,316,<-as.data.frame(lapply(c(,316,"), getValue))",,t,316
t,317,<-as.data.frame(lapply(c(,317,"), getValue))",,t,317
t,318,<-as.data.frame(lapply(c(,318,"), getValue))",,t,318
t,319,<-as.data.frame(lapply(c(,319,"), getValue))",,t,319
t,320,<-as.data.frame(lapply(c(,320,"), getValue))",,t,320
t,321,<-as.data.frame(lapply(c(,321,"), getValue))",,t,321
t,322,<-as.data.frame(lapply(c(,322,"), getValue))",,t,322
t,323,<-as.data.frame(lapply(c(,323,"), getValue))",,t,323
t,324,<-as.data.frame(lapply(c(,324,"), getValue))",,t,324
t,325,<-as.data.frame(lapply(c(,325,"), getValue))",,t,325
t,326,<-as.data.frame(lapply(c(,326,"), getValue))",,t,326
t,327,<-as.data.frame(lapply(c(,327,"), getValue))",,t,327
t,328,<-as.data.frame(lapply(c(,328,"), getValue))",,t,328
t,329,<-as.data.frame(lapply(c(,329,"), getValue))",,t,329
t,330,<-as.data.frame(lapply(c(,330,"), getValue))",,t,330
t,331,<-as.data.frame(lapply(c(,331,"), getValue))",,t,331
t,332,<-as.data.frame(lapply(c(,332,"), getValue))",,t,332
t,333,<-as.data.frame(lapply(c(,333,"), getValue))",,t,333
t,334,<-as.data.frame(lapply(c(,334,"), getValue))",,t,334
t,335,<-as.data.frame(lapply(c(,335,"), getValue))",,t,335
t,336,<-as.data.frame(lapply(c(,336,"), getValue))",,t,336
t,337,<-as.data.frame(lapply(c(,337,"), getValue))",,t,337
t,338,<-as.data.frame(lapply(c(,338,"), getValue))",,t,338
t,339,<-as.data.frame(lapply(c(,339,"), getValue))",,t,339
t,340,<-as.data.frame(lapply(c(,340,"), getValue))",,t,340
t,341,<-as.data.frame(lapply(c(,341,"), getValue))",,t,341
t,342,<-as.data.frame(lapply(c(,342,"), getValue))",,t,342
t,343,<-as.data.frame(lapply(c(,343,"), getValue))",,t,343
t,344,<-as.data.frame(lapply(c(,344,"), getValue))",,t,344
t,345,<-as.data.frame(lapply(c(,345,"), getValue))",,t,345
t,346,<-as.data.frame(lapply(c(,346,"), getValue))",,t,346
t,347,<-as.data.frame(lapply(c(,347,"), getValue))",,t,347
t,348,<-as.data.frame(lapply(c(,348,"), getValue))",,t,348
t,349,<-as.data.frame(lapply(c(,349,"), getValue))",,t,349
t,350,<-as.data.frame(lapply(c(,350,"), getValue))",,t,350
t,351,<-as.data.frame(lapply(c(,351,"), getValue))",,t,351
t,352,<-as.data.frame(lapply(c(,352,"), getValue))",,t,352
t,353,<-as.data.frame(lapply(c(,353,"), getValue))",,t,353
t,354,<-as.data.frame(lapply(c(,354,"), getValue))",,t,354
t,355,<-as.data.frame(lapply(c(,355,"), getValue))",,t,355
t,356,<-as.data.frame(lapply(c(,356,"), getValue))",,t,356
t,357,<-as.data.frame(lapply(c(,357,"), getValue))",,t,357
t,358,<-as.data.frame(lapply(c(,358,"), getValue))",,t,358
t,359,<-as.data.frame(lapply(c(,359,"), getValue))",,t,359
t,360,<-as.data.frame(lapply(c(,360,"), getValue))",,t,360
t,361,<-as.data.frame(lapply(c(,361,"), getValue))",,t,361
t,362,<-as.data.frame(lapply(c(,362,"), getValue))",,t,362
t,363,<-as.data.frame(lapply(c(,363,"), getValue))",,t,363
t,364,<-as.data.frame(lapply(c(,364,"), getValue))",,t,364
t,365,<-as.data.frame(lapply(c(,365,"), getValue))",,t,365
t,366,<-as.data.frame(lapply(c(,366,"), getValue))",,t,366
t,367,<-as.data.frame(lapply(c(,367,"), getValue))",,t,367
t,368,<-as.data.frame(lapply(c(,368,"), getValue))",,t,368
t,369,<-as.data.frame(lapply(c(,369,"), getValue))",,t,369
t,370,<-as.data.frame(lapply(c(,370,"), getValue))",,t,370
t,371,<-as.data.frame(lapply(c(,371,"), getValue))",,t,371
t,372,<-as.data.frame(lapply(c(,372,"), getValue))",,t,372
t,373,<-as.data.frame(lapply(c(,373,"), getValue))",,t,373
t,374,<-as.data.frame(lapply(c(,374,"), getValue))",,t,374
t,375,<-as.data.frame(lapply(c(,375,"), getValue))",,t,375
t,376,<-as.data.frame(lapply(c(,376,"), getValue))",,t,376
t,377,<-as.data.frame(lapply(c(,377,"), getValue))",,t,377
t,378,<-as.data.frame(lapply(c(,378,"), getValue))",,t,378
t,379,<-as.data.frame(lapply(c(,379,"), getValue))",,t,379
t,380,<-as.data.frame(lapply(c(,380,"), getValue))",,t,380
t,381,<-as.data.frame(lapply(c(,381,"), getValue))",,t,381
t,382,<-as.data.frame(lapply(c(,382,"), getValue))",,t,382
t,383,<-as.data.frame(lapply(c(,383,"), getValue))",,t,383
t,384,<-as.data.frame(lapply(c(,384,"), getValue))",,t,384
t,385,<-as.data.frame(lapply(c(,385,"), getValue))",,t,385
t,386,<-as.data.frame(lapply(c(,386,"), getValue))",,t,386
t,387,<-as.data.frame(lapply(c(,387,"), getValue))",,t,387
t,388,<-as.data.frame(lapply(c(,388,"), getValue))",,t,388
t,389,<-as.data.frame(lapply(c(,389,"), getValue))",,t,389
t,390,<-as.data.frame(lapply(c(,390,"), getValue))",,t,390
t,391,<-as.data.frame(lapply(c(,391,"), getValue))",,t,391
t,392,<-as.data.frame(lapply(c(,392,"), getValue))",,t,392
t,393,<-as.data.frame(lapply(c(,393,"), getValue))",,t,393
t,394,<-as.data.frame(lapply(c(,394,"), getValue))",,t,394
t,395,<-as.data.frame(lapply(c(,395,"), getValue))",,t,395
t,396,<-as.data.frame(lapply(c(,396,"), getValue))",,t,396
t,397,<-as.data.frame(lapply(c(,397,"), getValue))",,t,397
t,398,<-as.data.frame(lapply(c(,398,"), getValue))",,t,398
t,399,<-as.data.frame(lapply(c(,399,"), getValue))",,t,399
t,400,<-as.data.frame(lapply(c(,400,"), getValue))",,t,400
t,401,<-as.data.frame(lapply(c(,401,"), getValue))",,t,401
t,402,<-as.data.frame(lapply(c(,402,"), getValue))",,t,402
t,403,<-as.data.frame(lapply(c(,403,"), getValue))",,t,403
t,404,<-as.data.frame(lapply(c(,404,"), getValue))",,t,404
t,405,<-as.data.frame(lapply(c(,405,"), getValue))",,t,405
t,406,<-as.data.frame(lapply(c(,406,"), getValue))",,t,406
t,407,<-as.data.frame(lapply(c(,407,"), getValue))",,t,407
t,408,<-as.data.frame(lapply(c(,408,"), getValue))",,t,408
t,409,<-as.data.frame(lapply(c(,409,"), getValue))",,t,409
t,410,<-as.data.frame(lapply(c(,410,"), getValue))",,t,410
t,411,<-as.data.frame(lapply(c(,411,"), getValue))",,t,411
